0.0476 0.0481 0.0122 1.4787 0.0529
0.0479 0.0478 0.0123 1.4514 0.0521
0.0475 0.0479 0.0124 1.4717 0.0523
0.0468 0.0479 0.0125 1.4746 0.0516
0.0477 0.0474 0.0117 1.4264 0.0523
0.0481 0.0488 0.0124 1.4721 0.0521
0.0471 0.0475 0.0151 1.4774 0.0519
0.0473 0.0477 0.0123 1.4567 0.0521
0.0470 0.0466 0.0125 1.4792 0.0523
0.0479 0.0459 0.0123 1.4629 0.0521
0.0472 0.0488 0.0118 1.4373 0.0517
0.0471 0.0474 0.0124 1.4685 0.0523
0.0467 0.0476 0.0125 1.4681 0.0522
0.0473 0.0483 0.0123 1.4537 0.0523
0.0463 0.0465 0.0123 1.4726 0.0532
0.0473 0.0488 0.0135 1.4805 0.0520
0.0473 0.0469 0.0123 1.4486 0.0522
0.0467 0.0474 0.0122 1.4724 0.0532
0.0473 0.0480 0.0128 1.4728 0.0526
0.0466 0.0478 0.0123 1.4382 0.0523
0.0471 0.0467 0.0123 1.4938 0.0521
0.0471 0.0481 0.0146 1.4705 0.0528
0.0468 0.0474 0.0123 1.4491 0.0520
0.0470 0.0471 0.0125 1.4792 0.0532
0.0469 0.0475 0.0128 1.4662 0.0524
0.0469 0.0467 0.0123 1.4509 0.0523
0.0464 0.0478 0.0123 1.4833 0.0521
0.0470 0.0472 0.0124 1.4774 0.0522
0.0474 0.0490 0.0125 1.4455 0.0528
0.0473 0.0481 0.0124 1.4880 0.0520
0.0471 0.0468 0.0127 1.4691 0.0523
0.0476 0.0485 0.0122 1.4455 0.0519
0.0482 0.0475 0.0126 1.4727 0.0523
0.0478 0.0487 0.0125 1.4782 0.0521
0.0470 0.0483 0.0125 1.4607 0.0525
0.0469 0.0472 0.0124 1.4819 0.0521
0.0465 0.0464 0.0128 1.4863 0.0522
0.0466 0.0472 0.0124 1.4416 0.0523
0.0469 0.0470 0.0124 1.4833 0.0521
0.0478 0.0482 0.0124 1.4830 0.0543
0.0477 0.0491 0.0123 1.4213 0.0524
0.0462 0.0468 0.0123 1.4823 0.0518
0.0475 0.0479 0.0126 1.4942 0.0530
0.0478 0.0486 0.0124 1.4391 0.0521
0.0476 0.0482 0.0123 1.4642 0.0523
0.0464 0.0470 0.0126 1.4663 0.0518
0.0465 0.0473 0.0123 1.4257 0.0522
0.0469 0.0466 0.0122 1.4657 0.0539
0.0469 0.0474 0.0120 1.4805 0.0521
0.0481 0.0474 0.0123 1.4343 0.0523
0.0469 0.0470 0.0122 1.4500 0.0539
0.0476 0.0483 0.0118 1.4829 0.0518
0.0483 0.0478 0.0123 1.4391 0.0525
0.0474 0.0493 0.0122 1.4637 0.0530
0.0474 0.0483 0.0124 1.4643 0.0525
0.0467 0.0477 0.0123 1.4513 0.0518
0.0463 0.0478 0.0123 1.4821 0.0543
0.0483 0.0482 0.0125 1.4729 0.0524
0.0495 0.0479 0.0119 1.4401 0.0520
0.0469 0.0487 0.0123 1.4633 0.0525
0.0469 0.0486 0.0124 1.4562 0.0519
0.0481 0.0478 0.0123 1.4564 0.0519
0.0479 0.0481 0.0123 1.4740 0.0529
0.0475 0.0478 0.0123 1.4887 0.0511
0.0483 0.0484 0.0122 1.4461 0.0523
0.0471 0.0476 0.0123 1.4787 0.0542
0.0485 0.0482 0.0125 1.4785 0.0518
0.0470 0.0478 0.0127 1.4423 0.0517
0.0471 0.0480 0.0123 1.4852 0.0531
0.0465 0.0468 0.0123 1.4675 0.0518
0.0475 0.0485 0.0124 1.4373 0.0530
0.0486 0.0481 0.0123 1.4657 0.0527
0.0485 0.0479 0.0125 1.4661 0.0526
0.0464 0.0485 0.0122 1.4310 0.0521
0.0471 0.0471 0.0123 1.4799 0.0528
0.0464 0.0480 0.0122 1.4787 0.0537
0.0478 0.0478 0.0124 1.4411 0.0522
0.0475 0.0474 0.0125 1.4800 0.0526
0.0465 0.0472 0.0126 1.4720 0.0525
0.0471 0.0475 0.0118 1.4439 0.0525
0.0470 0.0488 0.0124 1.4899 0.0526
0.0477 0.0476 0.0126 1.4800 0.0522
0.0476 0.0479 0.0123 1.4375 0.0521
0.0474 0.0469 0.0124 1.4835 0.0525
0.0481 0.0483 0.0123 1.4771 0.0520
0.0478 0.0501 0.0123 1.4508 0.0523
0.0463 0.0469 0.0121 1.4629 0.0529
0.0471 0.0473 0.0123 1.4680 0.0521
0.0467 0.0488 0.0123 1.4525 0.0519
0.0467 0.0482 0.0124 1.4594 0.0536
0.0479 0.0476 0.0125 1.4765 0.0518
0.0474 0.0475 0.0123 1.4326 0.0522
0.0470 0.0478 0.0123 1.4810 0.0527
0.0472 0.0470 0.0123 1.4910 0.0523
0.0479 0.0466 0.0124 1.4506 0.0520
0.0476 0.0481 0.0122 1.4231 0.0518
0.0456 0.0462 0.0121 1.4371 0.0521
0.0460 0.0467 0.0123 1.4377 0.0520
0.0454 0.0461 0.0123 1.4454 0.0530
0.0462 0.0461 0.0123 1.4502 0.0523
0.0452 0.0469 0.0122 1.4398 0.0515
0.0451 0.0464 0.0123 1.4404 0.0520
0.0451 0.0467 0.0123 1.4381 0.0516
0.0454 0.0503 0.0122 1.4418 0.0519
0.0448 0.0461 0.0122 1.4439 0.0515
0.0458 0.0495 0.0121 1.4358 0.0525
0.0463 0.0465 0.0122 1.4396 0.0527
0.0484 0.0504 0.0122 1.4376 0.0517
0.0457 0.0462 0.0122 1.4361 0.0518
0.0458 0.0464 0.0123 1.4460 0.0521
0.0456 0.0460 0.0122 1.4385 0.0518
0.0482 0.0501 0.0122 1.4499 0.0534
0.0473 0.0509 0.0122 1.4484 0.0522
0.0458 0.0487 0.0122 1.4375 0.0533
0.0458 0.0464 0.0124 1.4413 0.0519
0.0458 0.0461 0.0122 1.4417 0.0520
0.0457 0.0460 0.0124 1.4290 0.0517
0.0459 0.0493 0.0122 1.4476 0.0522
0.0457 0.0460 0.0123 1.4370 0.0519
0.0455 0.0491 0.0122 1.4462 0.0521
0.0456 0.0459 0.0122 1.4473 0.0520
0.0451 0.0461 0.0124 1.4307 0.0534
0.0455 0.0464 0.0122 1.4456 0.0515
0.0451 0.0464 0.0119 1.4377 0.0519
0.0469 0.0464 0.0122 1.4360 0.0520
0.0454 0.0465 0.0122 1.4483 0.0524
0.0462 0.0463 0.0122 1.4310 0.0517
0.0487 0.0468 0.0122 1.4394 0.0514
0.0471 0.0465 0.0121 1.4396 0.0518
0.0455 0.0460 0.0122 1.4302 0.0520
0.0456 0.0463 0.0123 1.4556 0.0516
0.0456 0.0466 0.0122 1.4303 0.0516
0.0460 0.0464 0.0122 1.4388 0.0516
0.0488 0.0501 0.0122 1.4387 0.0513
0.0451 0.0457 0.0122 1.4372 0.0517
0.0458 0.0467 0.0122 1.4287 0.0520
0.0457 0.0464 0.0123 1.4366 0.0515
0.0455 0.0458 0.0121 1.4458 0.0520
0.0455 0.0463 0.0122 1.4302 0.0516
0.0456 0.0460 0.0122 1.4458 0.0518
0.0458 0.0461 0.0123 1.4356 0.0517
0.0461 0.0463 0.0123 1.4356 0.0519
0.0452 0.0461 0.0123 1.4346 0.0515
0.0452 0.0461 0.0122 1.4388 0.0519
0.0457 0.0465 0.0121 1.4388 0.0517
0.0455 0.0469 0.0122 1.4290 0.0520
0.0457 0.0465 0.0122 1.4312 0.0517
0.0462 0.0487 0.0122 1.4451 0.0526
0.0452 0.0463 0.0122 1.4568 0.0518
0.0453 0.0462 0.0117 1.4382 0.0517
0.0458 0.0463 0.0122 1.4392 0.0518
0.0454 0.0460 0.0121 1.4464 0.0534
0.0457 0.0462 0.0123 1.4357 0.0521
0.0459 0.0463 0.0122 1.4406 0.0519
0.0459 0.0463 0.0122 1.4293 0.0519
0.0453 0.0459 0.0122 1.4462 0.0517
0.0456 0.0463 0.0123 1.4283 0.0521
0.0456 0.0460 0.0122 1.4296 0.0521
0.0467 0.0473 0.0122 1.4367 0.0520
0.0458 0.0463 0.0117 1.4402 0.0515
0.0456 0.0467 0.0122 1.4428 0.0516
0.0490 0.0509 0.0122 1.4450 0.0517
0.0457 0.0460 0.0117 1.4466 0.0519
